gsm,type,geo_id,platform.new,drug_name,DiseaseState,cell_type,TissueID,TissueName,ale_text_sex,ale_expr_sex,ale_expr_sex_post,cell_line
GSM1319877,pert,GSE54606,GPL10558,,0,Adipocytes|Alveolar|Body tissue|Cultured Cell Line|Epithelial Cells,414,epithelial cell,,NA,NA,FALSE
GSM1319888,pert,GSE54606,GPL10558,,0,Adipocytes|Alveolar|Body tissue|Cultured Cell Line|Epithelial Cells,414,epithelial cell,,NA,NA,FALSE
GSM1696564,pert,GSE69269,GPL570,acetonitrile|pyrrolizidine alkaloid|water,NA,Hepatocyte,NA,NA,NA,male,0.971556317,NA
GSM1696565,pert,GSE69269,GPL570,acetonitrile|pyrrolizidine alkaloid|water,NA,Hepatocyte,NA,NA,NA,male,0.967341807,NA
GSM1696566,pert,GSE69269,GPL570,acetonitrile|pyrrolizidine alkaloid|water,NA,Hepatocyte,NA,NA,NA,male,0.932988751,NA
GSM1575963,pert,GSE64638,GPL6883,gentamycin|L-glutamine|messenger RNA|N-formyl-L-methionyl-L-leucyl-L-phenylalanine,0,"Basophils|Cells|Cells [Chemical/Ingredient]|Entire cell|Hybridomas|IgE immunoglobulin complex, circulating|Media layer|Nerve|peripheral blood|Serum",129,basophil,,NA,NA,FALSE
GSM1575966,pert,GSE64638,GPL6883,gentamycin|L-glutamine|messenger RNA|N-formyl-L-methionyl-L-leucyl-L-phenylalanine,0,"Basophils|Cells|Cells [Chemical/Ingredient]|Entire cell|Hybridomas|IgE immunoglobulin complex, circulating|Media layer|Nerve|peripheral blood|Serum",129,basophil,,NA,NA,FALSE
GSM1575964,pert,GSE64638,GPL6883,gentamycin|L-glutamine|messenger RNA|N-formyl-L-methionyl-L-leucyl-L-phenylalanine,0,"Basophils|Cells|Cells [Chemical/Ingredient]|Entire cell|Hybridomas|IgE immunoglobulin complex, circulating|Media layer|Nerve|peripheral blood|Serum",129,basophil,,NA,NA,FALSE
GSM1575967,pert,GSE64638,GPL6883,gentamycin|L-glutamine|messenger RNA|N-formyl-L-methionyl-L-leucyl-L-phenylalanine,0,"Basophils|Cells|Cells [Chemical/Ingredient]|Entire cell|Hybridomas|IgE immunoglobulin complex, circulating|Media layer|Nerve|peripheral blood|Serum",129,basophil,,NA,NA,FALSE
GSM1575971,pert,GSE64638,GPL6883,gentamycin|L-glutamine|messenger RNA|N-formyl-L-methionyl-L-leucyl-L-phenylalanine,0,"Basophils|Cells|Cells [Chemical/Ingredient]|Entire cell|Hybridomas|IgE immunoglobulin complex, circulating|Media layer|Nerve|peripheral blood|Serum",129,basophil,,NA,NA,FALSE
GSM1575974,pert,GSE64638,GPL6883,gentamycin|L-glutamine|messenger RNA|N-formyl-L-methionyl-L-leucyl-L-phenylalanine,0,"Basophils|Cells|Cells [Chemical/Ingredient]|Entire cell|Hybridomas|IgE immunoglobulin complex, circulating|Media layer|Nerve|peripheral blood|Serum",129,basophil,,NA,NA,FALSE
GSM853017,pert,GSE34672,GPL10558,all-trans-retinoic acid,1,Cells [Chemical/Ingredient]|Cultured Cell Line|HL-60 Cells|HL60|peripheral blood,738,HL-60 cell,F,NA,NA,TRUE
GSM853032,pert,GSE34672,GPL10558,all-trans-retinoic acid,1,Cells [Chemical/Ingredient]|Cultured Cell Line|HL-60 Cells|HL60|peripheral blood,738,HL-60 cell,F,NA,NA,TRUE
GSM853018,pert,GSE34672,GPL10558,all-trans-retinoic acid,1,Cells [Chemical/Ingredient]|Cultured Cell Line|HL-60 Cells|HL60|peripheral blood,738,HL-60 cell,F,NA,NA,TRUE
GSM853019,pert,GSE34672,GPL10558,all-trans-retinoic acid,1,Cells [Chemical/Ingredient]|Cultured Cell Line|HL-60 Cells|HL60|peripheral blood,738,HL-60 cell,F,NA,NA,TRUE
GSM853033,pert,GSE34672,GPL10558,all-trans-retinoic acid,1,Cells [Chemical/Ingredient]|Cultured Cell Line|HL-60 Cells|HL60|peripheral blood,738,HL-60 cell,F,NA,NA,TRUE
GSM853034,pert,GSE34672,GPL10558,all-trans-retinoic acid,1,Cells [Chemical/Ingredient]|Cultured Cell Line|HL-60 Cells|HL60|peripheral blood,738,HL-60 cell,F,NA,NA,TRUE
GSM1306131,pert,GSE54033,GPL4133,dimethyl sulfoxide|trichostatin A,NA,Cells [Chemical/Ingredient]|Cultured Cell Line,NA,NA,NA,NA,NA,NA
GSM1306132,pert,GSE54033,GPL4133,dimethyl sulfoxide|trichostatin A,NA,Cells [Chemical/Ingredient]|Cultured Cell Line,NA,NA,NA,NA,NA,NA
GSM1306133,pert,GSE54033,GPL4133,dimethyl sulfoxide|trichostatin A,NA,Cells [Chemical/Ingredient]|Cultured Cell Line,NA,NA,NA,NA,NA,NA
GSM1306134,pert,GSE54033,GPL4133,dimethyl sulfoxide|trichostatin A,NA,Cells [Chemical/Ingredient]|Cultured Cell Line,NA,NA,NA,NA,NA,NA
GSM1306143,pert,GSE54033,GPL4133,dimethyl sulfoxide|trichostatin A,NA,Cells [Chemical/Ingredient]|Cultured Cell Line,NA,NA,NA,NA,NA,NA
GSM1306144,pert,GSE54033,GPL4133,dimethyl sulfoxide|trichostatin A,NA,Cells [Chemical/Ingredient]|Cultured Cell Line,NA,NA,NA,NA,NA,NA
GSM1306145,pert,GSE54033,GPL4133,dimethyl sulfoxide|trichostatin A,NA,Cells [Chemical/Ingredient]|Cultured Cell Line,NA,NA,NA,NA,NA,NA
GSM1306146,pert,GSE54033,GPL4133,dimethyl sulfoxide|trichostatin A,NA,Cells [Chemical/Ingredient]|Cultured Cell Line,NA,NA,NA,NA,NA,NA
GSM1306135,pert,GSE54033,GPL4133,dimethyl sulfoxide|trichostatin A,NA,Cells [Chemical/Ingredient]|Cultured Cell Line,NA,NA,NA,NA,NA,NA
GSM1306136,pert,GSE54033,GPL4133,dimethyl sulfoxide|trichostatin A,NA,Cells [Chemical/Ingredient]|Cultured Cell Line,NA,NA,NA,NA,NA,NA
GSM1306137,pert,GSE54033,GPL4133,dimethyl sulfoxide|trichostatin A,NA,Cells [Chemical/Ingredient]|Cultured Cell Line,NA,NA,NA,NA,NA,NA
GSM1306138,pert,GSE54033,GPL4133,dimethyl sulfoxide|trichostatin A,NA,Cells [Chemical/Ingredient]|Cultured Cell Line,NA,NA,NA,NA,NA,NA
GSM678633,pert,GSE27467,GPL6947,protein polypeptide chain|triptorelin,NA,Cells [Chemical/Ingredient]|Cultured Cell Line,NA,NA,NA,female,0.960326802,NA
GSM678659,pert,GSE27467,GPL6947,protein polypeptide chain|triptorelin,NA,Cells [Chemical/Ingredient]|Cultured Cell Line,NA,NA,NA,female,0.948621946,NA
GSM678673,pert,GSE27467,GPL6947,protein polypeptide chain|triptorelin,NA,Cells [Chemical/Ingredient]|Cultured Cell Line,NA,NA,NA,female,0.956812899,NA
GSM678676,pert,GSE27467,GPL6947,protein polypeptide chain|triptorelin,NA,Cells [Chemical/Ingredient]|Cultured Cell Line,NA,NA,NA,female,0.937945082,NA
GSM678636,pert,GSE27467,GPL6947,protein polypeptide chain|triptorelin,NA,Cells [Chemical/Ingredient]|Cultured Cell Line,NA,NA,NA,female,0.972057182,NA
GSM678647,pert,GSE27467,GPL6947,protein polypeptide chain|triptorelin,NA,Cells [Chemical/Ingredient]|Cultured Cell Line,NA,NA,NA,female,0.943354872,NA
GSM678656,pert,GSE27467,GPL6947,protein polypeptide chain|triptorelin,NA,Cells [Chemical/Ingredient]|Cultured Cell Line,NA,NA,NA,female,0.970522603,NA
GSM678675,pert,GSE27467,GPL6947,protein polypeptide chain|triptorelin,NA,Cells [Chemical/Ingredient]|Cultured Cell Line,NA,NA,NA,female,0.947206949,NA
GSM678634,pert,GSE27467,GPL6947,protein polypeptide chain|triptorelin,NA,Cells [Chemical/Ingredient]|Cultured Cell Line,NA,NA,NA,female,0.906930073,NA
GSM678640,pert,GSE27467,GPL6947,protein polypeptide chain|triptorelin,NA,Cells [Chemical/Ingredient]|Cultured Cell Line,NA,NA,NA,female,0.944502844,NA
GSM678658,pert,GSE27467,GPL6947,protein polypeptide chain|triptorelin,NA,Cells [Chemical/Ingredient]|Cultured Cell Line,NA,NA,NA,female,0.937918155,NA
GSM678670,pert,GSE27467,GPL6947,protein polypeptide chain|triptorelin,NA,Cells [Chemical/Ingredient]|Cultured Cell Line,NA,NA,NA,female,0.961356637,NA
GSM1841159,pert,GSE71606,GPL6244,methanol,0,Cultured Cell Line|Hep G2 Cells,599,Hep-G2 cell,,male,0.999914844,TRUE
GSM1841160,pert,GSE71606,GPL6244,methanol,0,Cultured Cell Line|Hep G2 Cells,599,Hep-G2 cell,,male,0.999912701,TRUE
GSM1841161,pert,GSE71606,GPL6244,methanol,0,Cultured Cell Line|Hep G2 Cells,599,Hep-G2 cell,,male,0.999594077,TRUE
GSM1242415,pert,GSE51305,GPL11532,dimethyl sulfoxide|sunitinib,1,Cells|Neoplastic Stem Cells|Serum,142,brain,,NA,NA,FALSE
GSM1242419,pert,GSE51305,GPL11532,dimethyl sulfoxide|sunitinib,1,Cells|Neoplastic Stem Cells|Serum,142,brain,,NA,NA,FALSE
GSM1242423,pert,GSE51305,GPL11532,dimethyl sulfoxide|sunitinib,1,Cells|Neoplastic Stem Cells|Serum,142,brain,,NA,NA,FALSE
GSM1242427,pert,GSE51305,GPL11532,dimethyl sulfoxide|sunitinib,1,Cells|Neoplastic Stem Cells|Serum,142,brain,,NA,NA,FALSE
GSM1242431,pert,GSE51305,GPL11532,dimethyl sulfoxide|sunitinib,1,Cells|Neoplastic Stem Cells|Serum,142,brain,,NA,NA,FALSE
GSM1242451,pert,GSE51305,GPL11532,dimethyl sulfoxide|sunitinib,1,Cells|Neoplastic Stem Cells|Serum,142,brain,,NA,NA,FALSE
GSM1242455,pert,GSE51305,GPL11532,dimethyl sulfoxide|sunitinib,1,Cells|Neoplastic Stem Cells|Serum,142,brain,,NA,NA,FALSE
GSM1242464,pert,GSE51305,GPL11532,dimethyl sulfoxide|sunitinib,1,Cells|Neoplastic Stem Cells|Serum,142,brain,,NA,NA,FALSE
GSM853016,pert,GSE34672,GPL10558,all-trans-retinoic acid|tranylcypromine,1,Blood Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|HL-60 Cells|HL60|peripheral blood|Umbilical Cord Blood,738,HL-60 cell,F,NA,NA,TRUE
GSM853027,pert,GSE34672,GPL10558,all-trans-retinoic acid|tranylcypromine,1,Blood Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|HL-60 Cells|HL60|peripheral blood|Umbilical Cord Blood,738,HL-60 cell,F,NA,NA,TRUE
GSM853038,pert,GSE34672,GPL10558,all-trans-retinoic acid|tranylcypromine,1,Blood Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|HL-60 Cells|HL60|peripheral blood|Umbilical Cord Blood,738,HL-60 cell,F,NA,NA,TRUE
GSM853022,pert,GSE34672,GPL10558,all-trans-retinoic acid,1,Blood Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|HL-60 Cells|HL60|peripheral blood|Umbilical Cord Blood,574,hematopoietic cell,,NA,NA,FALSE
GSM853030,pert,GSE34672,GPL10558,all-trans-retinoic acid,1,Blood Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|HL-60 Cells|HL60|peripheral blood|Umbilical Cord Blood,574,hematopoietic cell,,NA,NA,FALSE
GSM853041,pert,GSE34672,GPL10558,all-trans-retinoic acid,1,Blood Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|HL-60 Cells|HL60|peripheral blood|Umbilical Cord Blood,574,hematopoietic cell,,NA,NA,FALSE
GSM853014,pert,GSE34672,GPL10558,all-trans-retinoic acid,1,Blood Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|HL-60 Cells|HL60|peripheral blood|Umbilical Cord Blood,738,HL-60 cell,F,NA,NA,TRUE
GSM853025,pert,GSE34672,GPL10558,all-trans-retinoic acid,1,Blood Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|HL-60 Cells|HL60|peripheral blood|Umbilical Cord Blood,738,HL-60 cell,F,NA,NA,TRUE
GSM853036,pert,GSE34672,GPL10558,all-trans-retinoic acid,1,Blood Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|HL-60 Cells|HL60|peripheral blood|Umbilical Cord Blood,738,HL-60 cell,F,NA,NA,TRUE
GSM942693,pert,GSE38466,GPL10558,,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Sympathetic Nervous System,848,melanoma cell,,NA,NA,FALSE
GSM942695,pert,GSE38466,GPL10558,,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Sympathetic Nervous System,848,melanoma cell,,NA,NA,FALSE
GSM942696,pert,GSE38466,GPL10558,,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Sympathetic Nervous System,848,melanoma cell,,NA,NA,FALSE
GSM942698,pert,GSE38466,GPL10558,,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Sympathetic Nervous System,848,melanoma cell,,NA,NA,FALSE
GSM942685,pert,GSE38466,GPL10558,,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Sympathetic Nervous System,848,melanoma cell,,NA,NA,FALSE
GSM942687,pert,GSE38466,GPL10558,,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Sympathetic Nervous System,848,melanoma cell,,NA,NA,FALSE
GSM942689,pert,GSE38466,GPL10558,,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Sympathetic Nervous System,848,melanoma cell,,NA,NA,FALSE
GSM942691,pert,GSE38466,GPL10558,,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Sympathetic Nervous System,848,melanoma cell,,NA,NA,FALSE
GSM942650,pert,GSE38466,GPL10558,,0,Cells [Chemical/Ingredient]|Cultured Cell Line,848,melanoma cell,,NA,NA,FALSE
GSM942652,pert,GSE38466,GPL10558,,0,Cells [Chemical/Ingredient]|Cultured Cell Line,848,melanoma cell,,NA,NA,FALSE
GSM942654,pert,GSE38466,GPL10558,,0,Cells [Chemical/Ingredient]|Cultured Cell Line,848,melanoma cell,,NA,NA,FALSE
GSM942656,pert,GSE38466,GPL10558,,0,Cells [Chemical/Ingredient]|Cultured Cell Line,848,melanoma cell,,NA,NA,FALSE
GSM671826,pert,GSE27183,GPL4133,agonist|dimethyl sulfoxide|donor|insulin-sensitizing drug,NA,Cells|Cells [Chemical/Ingredient]|Hepatocyte,NA,NA,NA,NA,NA,NA
GSM671827,pert,GSE27183,GPL4133,agonist|dimethyl sulfoxide|donor|insulin-sensitizing drug,NA,Cells|Cells [Chemical/Ingredient]|Hepatocyte,NA,NA,NA,NA,NA,NA
GSM942630,pert,GSE38466,GPL10558,,0,Cells [Chemical/Ingredient]|Cultured Cell Line,848,melanoma cell,,NA,NA,FALSE
GSM942632,pert,GSE38466,GPL10558,,0,Cells [Chemical/Ingredient]|Cultured Cell Line,848,melanoma cell,,NA,NA,FALSE
GSM942634,pert,GSE38466,GPL10558,,0,Cells [Chemical/Ingredient]|Cultured Cell Line,848,melanoma cell,,NA,NA,FALSE
GSM671842,pert,GSE27183,GPL4133,agonist|dimethyl sulfoxide|donor|insulin-sensitizing drug,NA,Cells|Cells [Chemical/Ingredient]|Hepatocyte,NA,NA,NA,NA,NA,NA
GSM671843,pert,GSE27183,GPL4133,agonist|dimethyl sulfoxide|donor|insulin-sensitizing drug,NA,Cells|Cells [Chemical/Ingredient]|Hepatocyte,NA,NA,NA,NA,NA,NA
GSM671845,pert,GSE27183,GPL4133,agonist|dimethyl sulfoxide|donor|insulin-sensitizing drug,NA,Cells|Cells [Chemical/Ingredient]|Hepatocyte,NA,NA,NA,NA,NA,NA
GSM942678,pert,GSE38466,GPL10558,,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Sympathetic Nervous System,848,melanoma cell,,NA,NA,FALSE
GSM942680,pert,GSE38466,GPL10558,,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Sympathetic Nervous System,848,melanoma cell,,NA,NA,FALSE
GSM942681,pert,GSE38466,GPL10558,,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Sympathetic Nervous System,848,melanoma cell,,NA,NA,FALSE
GSM942683,pert,GSE38466,GPL10558,,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Sympathetic Nervous System,848,melanoma cell,,NA,NA,FALSE
GSM942670,pert,GSE38466,GPL10558,,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Sympathetic Nervous System,848,melanoma cell,,NA,NA,FALSE
GSM942672,pert,GSE38466,GPL10558,,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Sympathetic Nervous System,848,melanoma cell,,NA,NA,FALSE
GSM942674,pert,GSE38466,GPL10558,,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Sympathetic Nervous System,848,melanoma cell,,NA,NA,FALSE
GSM942676,pert,GSE38466,GPL10558,,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Sympathetic Nervous System,848,melanoma cell,,NA,NA,FALSE
GSM1273693,pert,GSE52660,GPL10558,,1,"Adipocytes|Cells|Cultured Cell Line|Entire breast|Tumor cells, malignant",149,breast,,NA,NA,FALSE
GSM1273694,pert,GSE52660,GPL10558,,1,"Adipocytes|Cells|Cultured Cell Line|Entire breast|Tumor cells, malignant",149,breast,,NA,NA,FALSE
GSM1273695,pert,GSE52660,GPL10558,,1,"Adipocytes|Cells|Cultured Cell Line|Entire breast|Tumor cells, malignant",149,breast,,NA,NA,FALSE
GSM843358,pert,GSE34165,GPL6244,N(6)-(1-carboxyethyl)-L-lysine|trichodermin,1,Breast Cancer Cell|Cells [Chemical/Ingredient]|Cultured Cell Line|MCF-7 Cells,93,MCF-7 cell,,male,0.999863492,TRUE
GSM843359,pert,GSE34165,GPL6244,N(6)-(1-carboxyethyl)-L-lysine|trichodermin,1,Breast Cancer Cell|Cells [Chemical/Ingredient]|Cultured Cell Line|MCF-7 Cells,93,MCF-7 cell,,male,0.999938104,TRUE
GSM843360,pert,GSE34165,GPL6244,N(6)-(1-carboxyethyl)-L-lysine|trichodermin,1,Breast Cancer Cell|Cells [Chemical/Ingredient]|Cultured Cell Line|MCF-7 Cells,93,MCF-7 cell,,male,0.999925061,TRUE
GSM960276,pert,GSE39293,GPL570,cidofovir(2-),1,"Adenocarcinoma Cell|Body tissue|Cell Line, Transformed|Cells|Cells [Chemical/Ingredient]|Cervix Uteri|Entire skin|Epithelial Cells|HeLa Cells|keratinocyte|Organ",1421,uterine cervix,,female,0.701448729,FALSE
GSM960284,pert,GSE39293,GPL570,cidofovir(2-),1,"Adenocarcinoma Cell|Body tissue|Cell Line, Transformed|Cells|Cells [Chemical/Ingredient]|Cervix Uteri|Entire skin|Epithelial Cells|HeLa Cells|keratinocyte|Organ",1421,uterine cervix,,female,0.61515275,FALSE
GSM960292,pert,GSE39293,GPL570,cidofovir(2-),1,"Adenocarcinoma Cell|Body tissue|Cell Line, Transformed|Cells|Cells [Chemical/Ingredient]|Cervix Uteri|Entire skin|Epithelial Cells|HeLa Cells|keratinocyte|Organ",1421,uterine cervix,,female,0.524045593,FALSE
GSM1061839,pert,GSE43386,GPL6244,vanadate(3-),NA,Bronchial|Cultured Cell Line|Epithelial Cells,NA,NA,NA,male,0.992433736,NA
GSM1061840,pert,GSE43386,GPL6244,vanadate(3-),NA,Bronchial|Cultured Cell Line|Epithelial Cells,NA,NA,NA,male,0.989615519,NA
GSM1061841,pert,GSE43386,GPL6244,vanadate(3-),NA,Bronchial|Cultured Cell Line|Epithelial Cells,NA,NA,NA,male,0.993561222,NA
GSM1061842,pert,GSE43386,GPL6244,vanadate(3-),NA,Bronchial|Cultured Cell Line|Epithelial Cells,NA,NA,NA,male,0.993893628,NA
GSM1061843,pert,GSE43386,GPL6244,vanadate(3-),NA,Bronchial|Cultured Cell Line|Epithelial Cells,NA,NA,NA,male,0.984966215,NA
GSM1061835,pert,GSE43386,GPL6244,vanadate(3-),NA,Bronchial|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells,NA,NA,NA,female,0.822268114,NA
GSM1061844,pert,GSE43386,GPL6244,vanadate(3-),NA,Bronchial|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells,NA,NA,NA,female,0.900180433,NA
GSM214236,pert,GSE8645,GPL5694,histone deacetylase inhibitor|trichostatin A,1,"Cells [Chemical/Ingredient]|Tumor cells, malignant",1321,LNCaP cell,M,NA,NA,TRUE
GSM214237,pert,GSE8645,GPL5694,histone deacetylase inhibitor|trichostatin A,1,"Cells [Chemical/Ingredient]|Tumor cells, malignant",1321,LNCaP cell,M,NA,NA,TRUE
GSM214238,pert,GSE8645,GPL5694,histone deacetylase inhibitor|trichostatin A,1,"Cells [Chemical/Ingredient]|Tumor cells, malignant",1321,LNCaP cell,M,NA,NA,TRUE
GSM214239,pert,GSE8645,GPL5694,histone deacetylase inhibitor|trichostatin A,1,"Cells [Chemical/Ingredient]|Tumor cells, malignant",1321,LNCaP cell,M,NA,NA,TRUE
GSM960280,pert,GSE39293,GPL570,cidofovir(2-),0,"Body tissue|Cell Line, Transformed|Cells|Cells [Chemical/Ingredient]|Entire skin|Foreskin of penis|keratinocyte",1253,skin,,female,0.899422124,FALSE
GSM960288,pert,GSE39293,GPL570,cidofovir(2-),0,"Body tissue|Cell Line, Transformed|Cells|Cells [Chemical/Ingredient]|Entire skin|Foreskin of penis|keratinocyte",1253,skin,,female,0.940661317,FALSE
GSM960296,pert,GSE39293,GPL570,cidofovir(2-),0,"Body tissue|Cell Line, Transformed|Cells|Cells [Chemical/Ingredient]|Entire skin|Foreskin of penis|keratinocyte",1253,skin,,female,0.924894681,FALSE
GSM1151597,pert,GSE47527,GPL6480,,NA,Cells|Cultured Cell Line|Fibroblasts|Lung,NA,NA,NA,NA,NA,NA
GSM1151598,pert,GSE47527,GPL6480,,NA,Cells|Cultured Cell Line|Fibroblasts|Lung,NA,NA,NA,NA,NA,NA
GSM1151599,pert,GSE47527,GPL6480,,NA,Cells|Cultured Cell Line|Fibroblasts|Lung,NA,NA,NA,NA,NA,NA
GSM1151600,pert,GSE47527,GPL6480,,NA,Cells|Cultured Cell Line|Fibroblasts|Lung,NA,NA,NA,NA,NA,NA
GSM1151601,pert,GSE47527,GPL6480,,NA,Cells|Cultured Cell Line|Fibroblasts|Lung,NA,NA,NA,NA,NA,NA
GSM1151602,pert,GSE47527,GPL6480,,NA,Cells|Cultured Cell Line|Fibroblasts|Lung,NA,NA,NA,NA,NA,NA
GSM1151592,pert,GSE47527,GPL6480,,NA,Cells|Cultured Cell Line|Fibroblasts|Lung,NA,NA,NA,NA,NA,NA
GSM1151593,pert,GSE47527,GPL6480,,NA,Cells|Cultured Cell Line|Fibroblasts|Lung,NA,NA,NA,NA,NA,NA
GSM1151594,pert,GSE47527,GPL6480,,NA,Cells|Cultured Cell Line|Fibroblasts|Lung,NA,NA,NA,NA,NA,NA
GSM1151595,pert,GSE47527,GPL6480,,NA,Cells|Cultured Cell Line|Fibroblasts|Lung,NA,NA,NA,NA,NA,NA
GSM1151596,pert,GSE47527,GPL6480,,NA,Cells|Cultured Cell Line|Fibroblasts|Lung,NA,NA,NA,NA,NA,NA
GSM1151609,pert,GSE47527,GPL6480,,NA,Cells|Cultured Cell Line|Fibroblasts|Lung,NA,NA,NA,NA,NA,NA
GSM1151610,pert,GSE47527,GPL6480,,NA,Cells|Cultured Cell Line|Fibroblasts|Lung,NA,NA,NA,NA,NA,NA
GSM1151611,pert,GSE47527,GPL6480,,NA,Cells|Cultured Cell Line|Fibroblasts|Lung,NA,NA,NA,NA,NA,NA
GSM1151612,pert,GSE47527,GPL6480,,NA,Cells|Cultured Cell Line|Fibroblasts|Lung,NA,NA,NA,NA,NA,NA
GSM1151613,pert,GSE47527,GPL6480,,NA,Cells|Cultured Cell Line|Fibroblasts|Lung,NA,NA,NA,NA,NA,NA
GSM1151614,pert,GSE47527,GPL6480,,NA,Cells|Cultured Cell Line|Fibroblasts|Lung,NA,NA,NA,NA,NA,NA
GSM1151603,pert,GSE47527,GPL6480,,NA,Cells|Cultured Cell Line|Fibroblasts|Lung,NA,NA,NA,NA,NA,NA
GSM1151604,pert,GSE47527,GPL6480,,NA,Cells|Cultured Cell Line|Fibroblasts|Lung,NA,NA,NA,NA,NA,NA
GSM1151605,pert,GSE47527,GPL6480,,NA,Cells|Cultured Cell Line|Fibroblasts|Lung,NA,NA,NA,NA,NA,NA
GSM1151606,pert,GSE47527,GPL6480,,NA,Cells|Cultured Cell Line|Fibroblasts|Lung,NA,NA,NA,NA,NA,NA
GSM1151607,pert,GSE47527,GPL6480,,NA,Cells|Cultured Cell Line|Fibroblasts|Lung,NA,NA,NA,NA,NA,NA
GSM1151608,pert,GSE47527,GPL6480,,NA,Cells|Cultured Cell Line|Fibroblasts|Lung,NA,NA,NA,NA,NA,NA
GSM1340077,pert,GSE55603,GPL10558,inhibitor,1,"Cells|Cultured Cell Line|Tumor cells, malignant",3210,papillary thyroid cancer cell line,,NA,NA,TRUE
GSM1340078,pert,GSE55603,GPL10558,inhibitor,1,"Cells|Cultured Cell Line|Tumor cells, malignant",3210,papillary thyroid cancer cell line,,NA,NA,TRUE
GSM1340073,pert,GSE55603,GPL10558,inhibitor,1,"Cells|Cultured Cell Line|Tumor cells, malignant",3210,papillary thyroid cancer cell line,,NA,NA,TRUE
GSM1340074,pert,GSE55603,GPL10558,inhibitor,1,"Cells|Cultured Cell Line|Tumor cells, malignant",3210,papillary thyroid cancer cell line,,NA,NA,TRUE
GSM847514,pert,GSE34331,GPL570,antipsychotic agent|dimethyl sulfoxide|Neuraxis|piperazine,1,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Entire breast|Neurites,150,breast cancer cell,,female,0.805818441,FALSE
GSM847515,pert,GSE34331,GPL570,antipsychotic agent|dimethyl sulfoxide|Neuraxis|piperazine,1,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Entire breast|Neurites,150,breast cancer cell,,female,0.715922159,FALSE
GSM847516,pert,GSE34331,GPL570,antipsychotic agent|dimethyl sulfoxide|Neuraxis|piperazine,1,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Entire breast|Neurites,150,breast cancer cell,,female,0.759110047,FALSE
GSM1050320,pert,GSE42808,GPL6244,7-ketocholesterol|amlodipine|antihypertensive agent|calcium channel blocker|carbonyl sulfide|dimethyl sulfoxide|losartan|telmisartan|valsartan,0,atomic nucleus|Blood|Cardiovascular system|Cells|COS-7 Cells|Endothelial Cells|Endothelium|Entire cell|Left umbilical vein|Serum,1949,HUVEC cell,,male,0.874982467,TRUE
